INSTANCE_COUNT__ 		START_TIME_ 		END_TIME_ 			DURATION_ 	
1			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		180
2			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		213
3			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		127
4			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		139
5			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		194
6			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		191
7			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		199
8			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		204
9			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		180
10			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		126
11			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		271
12			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		201
13			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		201
14			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		133
15			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		129
16			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		207
17			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		193
18			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		135
19			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		193
20			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		242
21			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		191
22			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		282
23			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		143
24			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		316
25			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		190
26			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		263
27			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		212
28			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		129
29			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		226
30			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		175
31			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		126
32			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		106
33			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		175
34			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		167
35			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		155
36			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		175
37			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		213
38			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		162
39			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		181
40			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		148
41			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		170
42			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		148
43			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		97
44			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		83
45			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		82
46			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		169
47			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		92
48			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		87
49			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		148
50			2015-10-29 12:13:04.0		2015-10-29 12:13:05.0		129
